"82202","Percentage normal sperm","X","43972851","43972851"
"82203","Percentage normal sperm","X","44010294","44010294"
"82204","Percentage normal sperm","X","44040892","44040892"
"82205","Percentage normal sperm","X","44172641","44172641"
"82206","Percentage normal sperm","X","44198370","44198370"
"82207","Percentage normal sperm","X","44238195","44238195"
"82208","Percentage normal sperm","X","44256991","44256991"
"82209","Percentage normal sperm","X","44372211","44372211"
"82210","Percentage normal sperm","X","44113550","44113550"
"82211","Percentage normal sperm","X","44119780","44119780"
"82212","Percentage normal sperm","X","44466271","44466271"
"82213","Percentage normal sperm","X","44386523","44386523"
"82214","Percentage normal sperm","X","78207939","78207939"
"82215","Percentage normal sperm","X","40896303","40896303"
"82216","Percentage normal sperm","X","37201136","37201136"
"82217","Percentage normal sperm","X","57843428","57843428"
"82218","Percentage normal sperm","X","50194832","50194832"
"82219","Percentage normal sperm","X","72210900","72210900"
"82220","Percentage normal sperm","X","69794800","69794800"
"82221","Percentage normal sperm","X","69832741","69832741"
"82222","Percentage normal sperm","X","69835851","69835851"
"82223","Percentage normal sperm","X","46013198","46013198"
"82224","Percentage normal sperm","X","37469019","37469019"
"82225","Percentage normal sperm","X","34762546","34762546"
"82226","Percentage normal sperm","X","57848052","57848052"
"82227","Percentage normal sperm","X","58274720","58274720"
"82228","Percentage normal sperm","X","55911188","55911188"
"82229","Percentage normal sperm","X","34959975","34959975"
"82230","Percentage normal sperm","X","37246358","37246358"
"82231","Percentage normal sperm","X","50258224","50258224"
"82233","Percentage normal sperm","X","75410951","75410951"
"82234","Percentage normal sperm","X","75539660","75539660"
"82235","Percentage normal sperm","X","75640220","75640220"
"82236","Percentage normal sperm","X","75593423","75593423"
"82237","Percentage normal sperm","X","75711884","75711884"
"82238","Percentage normal sperm","X","75713312","75713312"
"82239","Percentage normal sperm","X","75810817","75810817"
"82240","Percentage normal sperm","X","75825047","75825047"
"82241","Percentage normal sperm","X","75871112","75871112"
"82242","Percentage normal sperm","X","75897838","75897838"
"82243","Percentage normal sperm","X","75905506","75905506"
"82244","Percentage normal sperm","X","75907289","75907289"
"82245","Percentage normal sperm","X","75912415","75912415"
"82246","Percentage normal sperm","X","75916647","75916647"
"82247","Percentage normal sperm","X","75917476","75917476"
"82248","Percentage normal sperm","X","75923984","75923984"
"82249","Percentage normal sperm","X","75929957","75929957"
"82250","Percentage normal sperm","X","75975744","75975744"
"82251","Percentage normal sperm","X","75981255","75981255"
"82252","Percentage normal sperm","X","75986294","75986294"
"82253","Percentage normal sperm","X","76000253","76000253"
"82254","Percentage normal sperm","X","76003180","76003180"
"82255","Percentage normal sperm","X","37676339","37676339"
"82256","Percentage normal sperm","X","76739285","76739285"
"82257","Percentage normal sperm","X","76846130","76846130"
"82258","Percentage normal sperm","X","76860887","76860887"
"82259","Percentage normal sperm","X","53862468","53862468"
"82260","Percentage normal sperm","X","56455272","56455272"
"82261","Percentage normal sperm","X","56435838","56435838"
"82262","Percentage normal sperm","X","56385607","56385607"
"82263","Percentage normal sperm","X","78796620","78796620"
"82264","Percentage normal sperm","X","78805832","78805832"
"82265","Percentage normal sperm","X","78825757","78825757"
"82266","Percentage normal sperm","X","37340592","37340592"
"82267","Percentage normal sperm","X","35358778","35358778"
"82268","Percentage normal sperm","X","35370089","35370089"
"82269","Percentage normal sperm","X","54650573","54650573"
"82270","Percentage normal sperm","X","54764651","54764651"
"82271","Percentage normal sperm","X","54808695","54808695"
"82272","Percentage normal sperm","X","54954268","54954268"
"82273","Percentage normal sperm","X","55057634","55057634"
"82274","Percentage normal sperm","X","55064706","55064706"
"82275","Percentage normal sperm","X","61138011","61138011"
"82276","Percentage normal sperm","X","45765979","45765979"
"82277","Percentage normal sperm","X","74855019","74855019"
"82278","Percentage normal sperm","X","56091247","56091247"
"82279","Percentage normal sperm","X","56087155","56087155"
"82280","Percentage normal sperm","X","46004709","46004709"
"82281","Percentage normal sperm","X","57936042","57936042"
"82282","Percentage normal sperm","X","57955776","57955776"
"82283","Percentage normal sperm","X","60177781","60177781"
"82284","Percentage normal sperm","X","60180080","60180080"
"82285","Percentage normal sperm","X","68382959","68382959"
"82286","Percentage normal sperm","X","45969979","45969979"
"82287","Percentage normal sperm","X","57675774","57675774"
"82288","Percentage normal sperm","X","57690658","57690658"
"82289","Percentage normal sperm","X","57819976","57819976"
"82290","Percentage normal sperm","X","74333093","74333093"
"82291","Percentage normal sperm","X","74343895","74343895"
"82292","Percentage normal sperm","X","74372163","74372163"
"82293","Percentage normal sperm","X","74373917","74373917"
"82294","Percentage normal sperm","X","74378157","74378157"
"82295","Percentage normal sperm","X","74382233","74382233"
"82296","Percentage normal sperm","X","74412020","74412020"
"82297","Percentage normal sperm","X","74436751","74436751"
"82298","Percentage normal sperm","X","74471350","74471350"
"82299","Percentage normal sperm","X","74479273","74479273"
"82300","Percentage normal sperm","X","74505368","74505368"
"82301","Percentage normal sperm","X","74511695","74511695"
"82302","Percentage normal sperm","X","52832207","52832207"
"82303","Percentage normal sperm","X","49543919","49543919"
"82304","Percentage normal sperm","X","49537441","49537441"
"82305","Percentage normal sperm","X","49476569","49476569"
"82306","Percentage normal sperm","X","76923772","76923772"
"82307","Percentage normal sperm","X","76924987","76924987"
"82308","Percentage normal sperm","X","76961135","76961135"
"82309","Percentage normal sperm","X","76988989","76988989"
"82310","Percentage normal sperm","X","35419216","35419216"
"82311","Percentage normal sperm","X","35432115","35432115"
"82312","Percentage normal sperm","X","35446317","35446317"
"82313","Percentage normal sperm","X","35698996","35698996"
"82314","Percentage normal sperm","X","35768325","35768325"
"82315","Percentage normal sperm","X","48106669","48106669"
"82316","Percentage normal sperm","X","48086286","48086286"
"82317","Percentage normal sperm","X","48082324","48082324"
"82318","Percentage normal sperm","X","48023873","48023873"
"82319","Percentage normal sperm","X","47992273","47992273"
"82320","Percentage normal sperm","X","53617241","53617241"
"82321","Percentage normal sperm","X","54191875","54191875"
"82322","Percentage normal sperm","X","54232089","54232089"
"82323","Percentage normal sperm","X","54234547","54234547"
"82324","Percentage normal sperm","X","47764035","47764035"
"82325","Percentage normal sperm","X","57933306","57933306"
"82326","Percentage normal sperm","X","78783337","78783337"
"82327","Percentage normal sperm","X","76540329","76540329"
"82328","Percentage normal sperm","X","33113261","33113261"
"82329","Percentage normal sperm","X","106157360","106157360"
"82330","Percentage normal sperm","X","49999434","49999434"
"82331","Percentage normal sperm","X","55375774","55375774"
"82332","Percentage normal sperm","X","55371698","55371698"
"82333","Percentage normal sperm","X","55358993","55358993"
"82334","Percentage normal sperm","X","36733889","36733889"
"82335","Percentage normal sperm","X","36745424","36745424"
"82336","Percentage normal sperm","X","36758010","36758010"
"82337","Percentage normal sperm","X","36760947","36760947"
"82338","Percentage normal sperm","X","59717783","59717783"
"82339","Percentage normal sperm","X","77130876","77130876"
"82340","Percentage normal sperm","X","77137032","77137032"
"82341","Percentage normal sperm","X","50549204","50549204"
"82342","Percentage normal sperm","X","76081968","76081968"
"82343","Percentage normal sperm","X","72530810","72530810"
"82344","Percentage normal sperm","X","72532484","72532484"
"82345","Percentage normal sperm","X","72546305","72546305"
"82346","Percentage normal sperm","X","72559289","72559289"
"82347","Percentage normal sperm","X","72603927","72603927"
"82348","Percentage normal sperm","X","72652151","72652151"
"82349","Percentage normal sperm","X","84960373","84960373"
"82350","Percentage normal sperm","X","84963631","84963631"
"82351","Percentage normal sperm","X","84970656","84970656"
"82352","Percentage normal sperm","X","63305617","63305617"
"82353","Percentage normal sperm","X","35052950","35052950"
"82354","Percentage normal sperm","X","35056655","35056655"
"82355","Percentage normal sperm","X","35112152","35112152"
"82356","Percentage normal sperm","X","53474299","53474299"
"82357","Percentage normal sperm","X","48417923","48417923"
"82358","Percentage normal sperm","X","74829154","74829154"
"82359","Percentage normal sperm","X","74884262","74884262"
"82360","Percentage normal sperm","X","74886773","74886773"
"82361","Percentage normal sperm","X","74950354","74950354"
"82362","Percentage normal sperm","X","74975485","74975485"
"82363","Percentage normal sperm","X","74997741","74997741"
"82364","Percentage normal sperm","X","75209927","75209927"
"82365","Percentage normal sperm","X","75222046","75222046"
"82366","Percentage normal sperm","X","75240403","75240403"
"82367","Percentage normal sperm","X","76533557","76533557"
"82368","Percentage normal sperm","X","70697218","70697218"
"82369","Percentage normal sperm","X","70728860","70728860"
"82370","Percentage normal sperm","X","47694337","47694337"
"82371","Percentage normal sperm","X","47709891","47709891"
"82372","Percentage normal sperm","X","47769327","47769327"
"82373","Percentage normal sperm","X","37209924","37209924"
"82374","Percentage normal sperm","X","37221116","37221116"
"82375","Percentage normal sperm","X","37226523","37226523"
"82376","Percentage normal sperm","X","37227242","37227242"
"82377","Percentage normal sperm","X","37228875","37228875"
"82378","Percentage normal sperm","X","37231586","37231586"
"82379","Percentage normal sperm","X","37247513","37247513"
"82380","Percentage normal sperm","X","37249338","37249338"
"82381","Percentage normal sperm","X","37256368","37256368"
"82382","Percentage normal sperm","X","37258838","37258838"
"82383","Percentage normal sperm","X","37281771","37281771"
"82384","Percentage normal sperm","X","37303876","37303876"
"82385","Percentage normal sperm","X","37305480","37305480"
"82386","Percentage normal sperm","X","37337160","37337160"
"82387","Percentage normal sperm","X","37360593","37360593"
"82388","Percentage normal sperm","X","37380427","37380427"
"82389","Percentage normal sperm","X","37399918","37399918"
"82390","Percentage normal sperm","X","37418549","37418549"
"82391","Percentage normal sperm","X","45941514","45941514"
"82392","Percentage normal sperm","X","45954977","45954977"
"82393","Percentage normal sperm","X","79937110","79937110"
"82394","Percentage normal sperm","X","79940679","79940679"
"82395","Percentage normal sperm","X","79943250","79943250"
"82396","Percentage normal sperm","X","79946480","79946480"
"82397","Percentage normal sperm","X","79950711","79950711"
"82398","Percentage normal sperm","X","79954981","79954981"
"82399","Percentage normal sperm","X","79963335","79963335"
"82400","Percentage normal sperm","X","79973296","79973296"
"82401","Percentage normal sperm","X","79977497","79977497"
"82402","Percentage normal sperm","X","31511183","31511183"
"82403","Percentage normal sperm","X","49929075","49929075"
"82404","Percentage normal sperm","X","54348934","54348934"
"82405","Percentage normal sperm","X","52336922","52336922"
"82406","Percentage normal sperm","X","33091567","33091567"
"82407","Percentage normal sperm","X","33100928","33100928"
"82408","Percentage normal sperm","X","33106992","33106992"
"82409","Percentage normal sperm","X","33138084","33138084"
"82410","Percentage normal sperm","X","33139460","33139460"
"82411","Percentage normal sperm","X","33140837","33140837"
"82412","Percentage normal sperm","X","33142290","33142290"
"82413","Percentage normal sperm","X","33157537","33157537"
"82414","Percentage normal sperm","X","33162665","33162665"
"82415","Percentage normal sperm","X","33165295","33165295"
"82416","Percentage normal sperm","X","33190837","33190837"
"82417","Percentage normal sperm","X","33296858","33296858"
"82418","Percentage normal sperm","X","33299391","33299391"
"82419","Percentage normal sperm","X","33309193","33309193"
"82420","Percentage normal sperm","X","33310366","33310366"
"82421","Percentage normal sperm","X","33315943","33315943"
"82422","Percentage normal sperm","X","33329761","33329761"
"82423","Percentage normal sperm","X","33361289","33361289"
"82424","Percentage normal sperm","X","56800131","56800131"
"82425","Percentage normal sperm","X","74537354","74537354"
"82426","Percentage normal sperm","X","74540248","74540248"
"82427","Percentage normal sperm","X","74549898","74549898"
"82428","Percentage normal sperm","X","74559773","74559773"
"82429","Percentage normal sperm","X","74599423","74599423"
"82430","Percentage normal sperm","X","74650816","74650816"
"82431","Percentage normal sperm","X","74693747","74693747"
"82432","Percentage normal sperm","X","74709328","74709328"
"82433","Percentage normal sperm","X","74713115","74713115"
"82434","Percentage normal sperm","X","74733512","74733512"
"82435","Percentage normal sperm","X","74735426","74735426"
"82436","Percentage normal sperm","X","74760526","74760526"
"82437","Percentage normal sperm","X","54188212","54188212"
"82438","Percentage normal sperm","X","79521025","79521025"
"82439","Percentage normal sperm","X","79527112","79527112"
"82440","Percentage normal sperm","X","26643761","26643761"
"82441","Percentage normal sperm","X","26646454","26646454"
"82442","Percentage normal sperm","X","77154624","77154624"
"82443","Percentage normal sperm","X","61028078","61028078"
"82444","Percentage normal sperm","X","57907194","57907194"
"82445","Percentage normal sperm","X","57915345","57915345"
"82446","Percentage normal sperm","X","46903043","46903043"
"82447","Percentage normal sperm","X","46908992","46908992"
"82448","Percentage normal sperm","X","60620521","60620521"
"82449","Percentage normal sperm","X","60642328","60642328"
"82450","Percentage normal sperm","X","60777259","60777259"
"82451","Percentage normal sperm","X","74242639","74242639"
"82452","Percentage normal sperm","X","55451336","55451336"
"82453","Percentage normal sperm","X","55415381","55415381"
"82454","Percentage normal sperm","X","50572757","50572757"
"82455","Percentage normal sperm","X","56487336","56487336"
"82456","Percentage normal sperm","X","58201231","58201231"
"82457","Percentage normal sperm","X","45736431","45736431"
"82458","Percentage normal sperm","X","76889822","76889822"
"82459","Percentage normal sperm","X","85588889","85588889"
"82460","Percentage normal sperm","X","33146652","33146652"
"82461","Percentage normal sperm","X","33148641","33148641"
"82462","Percentage normal sperm","X","33159015","33159015"
"82463","Percentage normal sperm","X","33168384","33168384"
"82464","Percentage normal sperm","X","33175326","33175326"
"82465","Percentage normal sperm","X","33177007","33177007"
"82466","Percentage normal sperm","X","33287314","33287314"
"82467","Percentage normal sperm","X","33369325","33369325"
"82468","Percentage normal sperm","X","84893240","84893240"
"82469","Percentage normal sperm","X","55393404","55393404"
"82470","Percentage normal sperm","X","55629786","55629786"
"82471","Percentage normal sperm","X","70467972","70467972"
"82472","Percentage normal sperm","X","70498354","70498354"
"82473","Percentage normal sperm","X","70539742","70539742"
"82474","Percentage normal sperm","X","70567060","70567060"
"82475","Percentage normal sperm","X","70608766","70608766"
"82476","Percentage normal sperm","X","84522161","84522161"
"82477","Percentage normal sperm","X","34068438","34068438"
"82478","Percentage normal sperm","X","34071740","34071740"
"82479","Percentage normal sperm","X","76203124","76203124"
"82480","Percentage normal sperm","X","49986384","49986384"
"82481","Percentage normal sperm","X","83634781","83634781"
"82482","Percentage normal sperm","X","45552442","45552442"
"82483","Percentage normal sperm","X","75316723","75316723"
"82484","Percentage normal sperm","X","75317949","75317949"
"82485","Percentage normal sperm","X","54129707","54129707"
"82486","Percentage normal sperm","X","54141779","54141779"
"82487","Percentage normal sperm","X","54147152","54147152"
"82488","Percentage normal sperm","X","54159498","54159498"
"82489","Percentage normal sperm","X","54236060","54236060"
"82490","Percentage normal sperm","X","54291021","54291021"
"82491","Percentage normal sperm","X","31346733","31346733"
"82492","Percentage normal sperm","X","59583497","59583497"
"82493","Percentage normal sperm","X","56190874","56190874"
"82495","Percentage normal sperm","X","41708590","41708590"
"82496","Percentage normal sperm","X","75343216","75343216"
"82497","Percentage normal sperm","X","72655977","72655977"
"82498","Percentage normal sperm","X","72680317","72680317"
"82499","Percentage normal sperm","X","72689163","72689163"
"82500","Percentage normal sperm","X","72693964","72693964"
"82501","Percentage normal sperm","X","72748634","72748634"
"82502","Percentage normal sperm","X","72772667","72772667"
"82503","Percentage normal sperm","X","72825513","72825513"
"82504","Percentage normal sperm","X","72828459","72828459"
"82505","Percentage normal sperm","X","72923534","72923534"
"82506","Percentage normal sperm","X","72929976","72929976"
"82507","Percentage normal sperm","X","72933952","72933952"
"82508","Percentage normal sperm","X","72974390","72974390"
"82509","Percentage normal sperm","X","72975683","72975683"
"82510","Percentage normal sperm","X","72976894","72976894"
"82511","Percentage normal sperm","X","72982314","72982314"
"82512","Percentage normal sperm","X","72990531","72990531"
"82513","Percentage normal sperm","X","67908184","67908184"
"82514","Percentage normal sperm","X","67969885","67969885"
"82515","Percentage normal sperm","X","68003233","68003233"
"82516","Percentage normal sperm","X","68032690","68032690"
"82517","Percentage normal sperm","X","68035542","68035542"
"82518","Percentage normal sperm","X","68085816","68085816"
"82519","Percentage normal sperm","X","68109858","68109858"
"82520","Percentage normal sperm","X","73087068","73087068"
"82521","Percentage normal sperm","X","73090796","73090796"
"82522","Percentage normal sperm","X","73099870","73099870"
"82523","Percentage normal sperm","X","73131501","73131501"
"82524","Percentage normal sperm","X","73145935","73145935"
"82525","Percentage normal sperm","X","73159765","73159765"
"82526","Percentage normal sperm","X","73167272","73167272"
"82527","Percentage normal sperm","X","73198587","73198587"
"82528","Percentage normal sperm","X","73230690","73230690"
"82529","Percentage normal sperm","X","73286202","73286202"
"82530","Percentage normal sperm","X","73313148","73313148"
"82531","Percentage normal sperm","X","73359747","73359747"
"82532","Percentage normal sperm","X","73375198","73375198"
"82533","Percentage normal sperm","X","73378843","73378843"
"82534","Percentage normal sperm","X","73384198","73384198"
"82535","Percentage normal sperm","X","73471108","73471108"
"82536","Percentage normal sperm","X","73514795","73514795"
"82537","Percentage normal sperm","X","73587358","73587358"
"82538","Percentage normal sperm","X","73598927","73598927"
"82539","Percentage normal sperm","X","73661897","73661897"
"82540","Percentage normal sperm","X","73676367","73676367"
"82541","Percentage normal sperm","X","73715163","73715163"
"82542","Percentage normal sperm","X","73871219","73871219"
"82543","Percentage normal sperm","X","73778843","73778843"
"82544","Percentage normal sperm","X","61072441","61072441"
"82545","Percentage normal sperm","X","46074317","46074317"
"82546","Percentage normal sperm","X","46091596","46091596"
"82547","Percentage normal sperm","X","46094910","46094910"
"82548","Percentage normal sperm","X","46110307","46110307"
"82549","Percentage normal sperm","X","46115380","46115380"
"82550","Percentage normal sperm","X","46165786","46165786"
"82551","Percentage normal sperm","X","46209845","46209845"
"82552","Percentage normal sperm","X","25809433","25809433"
"82553","Percentage normal sperm","X","46354799","46354799"
"82554","Percentage normal sperm","X","46359289","46359289"
"82555","Percentage normal sperm","X","46376015","46376015"
"82556","Percentage normal sperm","X","46690372","46690372"
"82557","Percentage normal sperm","X","46694785","46694785"
"82558","Percentage normal sperm","X","68920704","68920704"
"82559","Percentage normal sperm","X","68965324","68965324"
"82560","Percentage normal sperm","X","68978407","68978407"
"82561","Percentage normal sperm","X","68983169","68983169"
"82562","Percentage normal sperm","X","73728796","73728796"
"82563","Percentage normal sperm","X","53918240","53918240"
"82564","Percentage normal sperm","X","53924745","53924745"
"82565","Percentage normal sperm","X","49418961","49418961"
"82566","Percentage normal sperm","X","49416893","49416893"
"82567","Percentage normal sperm","X","49409463","49409463"
"82568","Percentage normal sperm","X","49395586","49395586"
"82569","Percentage normal sperm","X","40442295","40442295"
"82570","Percentage normal sperm","X","40589612","40589612"
"82571","Percentage normal sperm","X","40611154","40611154"
"82572","Percentage normal sperm","X","40888507","40888507"
"82573","Percentage normal sperm","X","40987769","40987769"
"82574","Percentage normal sperm","X","41171840","41171840"
"82575","Percentage normal sperm","X","41215004","41215004"
"82576","Percentage normal sperm","X","41404262","41404262"
"82577","Percentage normal sperm","X","41523663","41523663"
"82578","Percentage normal sperm","X","46364008","46364008"
"82579","Percentage normal sperm","X","46377237","46377237"
"82580","Percentage normal sperm","X","46422959","46422959"
"82581","Percentage normal sperm","X","46429850","46429850"
"82582","Percentage normal sperm","X","46435190","46435190"
"82583","Percentage normal sperm","X","46449868","46449868"
"82584","Percentage normal sperm","X","46510724","46510724"
"82585","Percentage normal sperm","X","46525689","46525689"
"82586","Percentage normal sperm","X","46580154","46580154"
"82587","Percentage normal sperm","X","46614338","46614338"
"82588","Percentage normal sperm","X","46670049","46670049"
"82589","Percentage normal sperm","X","46678396","46678396"
"82590","Percentage normal sperm","X","46726990","46726990"
"82591","Percentage normal sperm","X","46731859","46731859"
"82592","Percentage normal sperm","X","46722623","46722623"
"82593","Percentage normal sperm","X","46736896","46736896"
"82594","Percentage normal sperm","X","46742001","46742001"
"82595","Percentage normal sperm","X","46752350","46752350"
"82596","Percentage normal sperm","X","46811126","46811126"
"82597","Percentage normal sperm","X","46845670","46845670"
"82598","Percentage normal sperm","X","46853760","46853760"
"82599","Percentage normal sperm","X","46862145","46862145"
"82600","Percentage normal sperm","X","46896371","46896371"
"82601","Percentage normal sperm","X","46901884","46901884"
"82602","Percentage normal sperm","X","46250879","46250879"
"82603","Percentage normal sperm","X","73853110","73853110"
"82604","Percentage normal sperm","X","34248667","34248667"
"82605","Percentage normal sperm","X","76279623","76279623"
"82606","Percentage normal sperm","X","60810480","60810480"
"82607","Percentage normal sperm","X","79930051","79930051"
"82608","Percentage normal sperm","X","33589329","33589329"
"82609","Percentage normal sperm","X","44901139","44901139"
"82610","Percentage normal sperm","X","31694850","31694850"
"82611","Percentage normal sperm","X","31709094","31709094"
"82612","Percentage normal sperm","X","47166189","47166189"
"82613","Percentage normal sperm","X","48461640","48461640"
"82614","Percentage normal sperm","X","52917987","52917987"
"82615","Percentage normal sperm","X","27596782","27596782"
"82616","Percentage normal sperm","X","31476749","31476749"
"82617","Percentage normal sperm","X","47357526","47357526"
"82618","Percentage normal sperm","X","47559510","47559510"
"82619","Percentage normal sperm","X","47339810","47339810"
"82620","Percentage normal sperm","X","47380735","47380735"
"82621","Percentage normal sperm","X","47387234","47387234"
"82622","Percentage normal sperm","X","47396901","47396901"
"82623","Percentage normal sperm","X","47429851","47429851"
"82624","Percentage normal sperm","X","47434507","47434507"
"82625","Percentage normal sperm","X","47491719","47491719"
"82626","Percentage normal sperm","X","47843788","47843788"
"82627","Percentage normal sperm","X","47875703","47875703"
"82628","Percentage normal sperm","X","49993231","49993231"
"82629","Percentage normal sperm","X","49989263","49989263"
"82630","Percentage normal sperm","X","49976474","49976474"
"82631","Percentage normal sperm","X","49908239","49908239"
"82632","Percentage normal sperm","X","49852308","49852308"
"82633","Percentage normal sperm","X","49546756","49546756"
"82634","Percentage normal sperm","X","49497074","49497074"
"82635","Percentage normal sperm","X","49493387","49493387"
"82636","Percentage normal sperm","X","49473852","49473852"
"82637","Percentage normal sperm","X","49462405","49462405"
"82638","Percentage normal sperm","X","49456117","49456117"
"82639","Percentage normal sperm","X","49369715","49369715"
"82640","Percentage normal sperm","X","49353419","49353419"
"82641","Percentage normal sperm","X","49349961","49349961"
"82642","Percentage normal sperm","X","49187152","49187152"
"82643","Percentage normal sperm","X","49119834","49119834"
"82644","Percentage normal sperm","X","49077993","49077993"
"82645","Percentage normal sperm","X","49022744","49022744"
"82646","Percentage normal sperm","X","48919794","48919794"
"82647","Percentage normal sperm","X","48851257","48851257"
"82648","Percentage normal sperm","X","48361793","48361793"
"82649","Percentage normal sperm","X","48293338","48293338"
"82650","Percentage normal sperm","X","58905080","58905080"
"82651","Percentage normal sperm","X","54411967","54411967"
"82652","Percentage normal sperm","X","54416366","54416366"
"82653","Percentage normal sperm","X","54417374","54417374"
"82654","Percentage normal sperm","X","51379809","51379809"
"82655","Percentage normal sperm","X","53690364","53690364"
"82656","Percentage normal sperm","X","53709383","53709383"
"82657","Percentage normal sperm","X","53710985","53710985"
"82658","Percentage normal sperm","X","53731090","53731090"
"82659","Percentage normal sperm","X","34768644","34768644"
"82660","Percentage normal sperm","X","37557769","37557769"
"82661","Percentage normal sperm","X","71009611","71009611"
"82662","Percentage normal sperm","X","71033884","71033884"
"82663","Percentage normal sperm","X","71056153","71056153"
"82664","Percentage normal sperm","X","71062819","71062819"
"82665","Percentage normal sperm","X","71082152","71082152"
"82666","Percentage normal sperm","X","68127495","68127495"
"82667","Percentage normal sperm","X","68145072","68145072"
"82668","Percentage normal sperm","X","68164858","68164858"
"82669","Percentage normal sperm","X","68198930","68198930"
"82670","Percentage normal sperm","X","68202999","68202999"
"82671","Percentage normal sperm","X","68232452","68232452"
"82672","Percentage normal sperm","X","68234862","68234862"
"82673","Percentage normal sperm","X","68259696","68259696"
"82674","Percentage normal sperm","X","68279408","68279408"
"82675","Percentage normal sperm","X","68300000","68300000"
"82676","Percentage normal sperm","X","68305193","68305193"
"82677","Percentage normal sperm","X","68337251","68337251"
"82678","Percentage normal sperm","X","68338559","68338559"
"82679","Percentage normal sperm","X","68351500","68351500"
"82680","Percentage normal sperm","X","68366448","68366448"
"82681","Percentage normal sperm","X","68374143","68374143"
"82682","Percentage normal sperm","X","68387385","68387385"
"82683","Percentage normal sperm","X","68390269","68390269"
"82684","Percentage normal sperm","X","68392060","68392060"
"82685","Percentage normal sperm","X","68394019","68394019"
"82686","Percentage normal sperm","X","68402151","68402151"
"82687","Percentage normal sperm","X","68416741","68416741"
"82688","Percentage normal sperm","X","68431237","68431237"
"82689","Percentage normal sperm","X","68434533","68434533"
"82690","Percentage normal sperm","X","68458606","68458606"
"82691","Percentage normal sperm","X","68463755","68463755"
"82692","Percentage normal sperm","X","68470712","68470712"
"82693","Percentage normal sperm","X","68492293","68492293"
"82694","Percentage normal sperm","X","68504226","68504226"
"82695","Percentage normal sperm","X","68510854","68510854"
"82696","Percentage normal sperm","X","68521703","68521703"
"82697","Percentage normal sperm","X","68542919","68542919"
"82698","Percentage normal sperm","X","68548144","68548144"
"82699","Percentage normal sperm","X","68551039","68551039"
"82700","Percentage normal sperm","X","68559019","68559019"
"82701","Percentage normal sperm","X","68570258","68570258"
"82702","Percentage normal sperm","X","68582658","68582658"
"82703","Percentage normal sperm","X","68585234","68585234"
"82704","Percentage normal sperm","X","68586404","68586404"
"82705","Percentage normal sperm","X","68607949","68607949"
"82706","Percentage normal sperm","X","68616950","68616950"
"82707","Percentage normal sperm","X","68619796","68619796"
"82708","Percentage normal sperm","X","68686490","68686490"
"82709","Percentage normal sperm","X","68706827","68706827"
"82710","Percentage normal sperm","X","68711684","68711684"
"82711","Percentage normal sperm","X","68723028","68723028"
"82712","Percentage normal sperm","X","68737033","68737033"
"82713","Percentage normal sperm","X","68763137","68763137"
"82714","Percentage normal sperm","X","68783052","68783052"
"82715","Percentage normal sperm","X","68797372","68797372"
"82716","Percentage normal sperm","X","68832785","68832785"
"82717","Percentage normal sperm","X","68846604","68846604"
"82718","Percentage normal sperm","X","68902546","68902546"
"82719","Percentage normal sperm","X","64017393","64017393"
"82720","Percentage normal sperm","X","64054385","64054385"
"82721","Percentage normal sperm","X","63678913","63678913"
"82722","Percentage normal sperm","X","64139172","64139172"
"82723","Percentage normal sperm","X","64152555","64152555"
"82724","Percentage normal sperm","X","64161382","64161382"
"82725","Percentage normal sperm","X","64168762","64168762"
"82726","Percentage normal sperm","X","64175141","64175141"
"82727","Percentage normal sperm","X","64179487","64179487"
"82728","Percentage normal sperm","X","64200673","64200673"
"82729","Percentage normal sperm","X","64207400","64207400"
"82730","Percentage normal sperm","X","64255516","64255516"
"82731","Percentage normal sperm","X","64544724","64544724"
"82732","Percentage normal sperm","X","64545824","64545824"
"82733","Percentage normal sperm","X","64571557","64571557"
"82734","Percentage normal sperm","X","64583941","64583941"
"82735","Percentage normal sperm","X","64591111","64591111"
"82736","Percentage normal sperm","X","64632601","64632601"
"82737","Percentage normal sperm","X","64724827","64724827"
"82738","Percentage normal sperm","X","64745692","64745692"
"82739","Percentage normal sperm","X","64749527","64749527"
"82740","Percentage normal sperm","X","64795493","64795493"
"82741","Percentage normal sperm","X","64808594","64808594"
"82742","Percentage normal sperm","X","64824729","64824729"
"82743","Percentage normal sperm","X","64851934","64851934"
"82744","Percentage normal sperm","X","64855903","64855903"
"82745","Percentage normal sperm","X","64889867","64889867"
"82746","Percentage normal sperm","X","64953721","64953721"
"82747","Percentage normal sperm","X","65028801","65028801"
"82748","Percentage normal sperm","X","65164139","65164139"
"82749","Percentage normal sperm","X","65179947","65179947"
"82750","Percentage normal sperm","X","65214497","65214497"
"82751","Percentage normal sperm","X","65230848","65230848"
"82752","Percentage normal sperm","X","65243140","65243140"
"82753","Percentage normal sperm","X","65336674","65336674"
"82754","Percentage normal sperm","X","65368937","65368937"
"82755","Percentage normal sperm","X","65404596","65404596"
"82756","Percentage normal sperm","X","65410749","65410749"
"82757","Percentage normal sperm","X","65417674","65417674"
"82758","Percentage normal sperm","X","65423088","65423088"
"82759","Percentage normal sperm","X","65434823","65434823"
"82760","Percentage normal sperm","X","65461128","65461128"
"82761","Percentage normal sperm","X","65462859","65462859"
"82762","Percentage normal sperm","X","65528581","65528581"
"82763","Percentage normal sperm","X","65531450","65531450"
